,content,score,clean_content,sentiment
9059,Knp tiktok tidak bisa dibuka pdhl uda di update,2,knp tiktok dibuka uda update,0
9060,bug terus padahal udah di bersihkan,1,,0
9061,aplikasinya bagus tapi kadang tiba tiba keluar dari akun jadi harus masuk akun lagi tapi gpp aku kasih bintang 5,5,aplikasinya bagus kadang akun masuk akun gpp kasih bintang,2
9062,aneh tiap mau masuk tiktok selalu ga bisa eror terus,1,aneh masuk tiktok eror,0
9063,"Ya! Aplikasi tiktok ini sangat bagus dan bisa bikin ide/konsep tugas atau lainnya, cepat selesai karna ada trik didalam video nya. Tapi minus nya suka ngeleg, dan baru saja ini tiktok saya tidak bisa di buka ya? 😞",4,ya aplikasi tiktok bagus bikin idekonsep tugas cepat selesai karna trik didalam video nya minus nya suka ngeleg tiktok buka ya,2
9064,Kirai hp saya yg rusak tidak mendukung tiktok. Rupanya byk penilaian jelek memang dr apk ini yg bikin rusuh. Baru masuk sdkit. Lgsug keluar sendiri terus terusan begini. Bikin kesel,1,kirai hp yg rusak mendukung tiktok byk penilaian jelek aplikasi yg bikin rusuh masuk sdkit lgsug terusan bikin kesel,0
9065,"fitur sulapnya tidak ada, padahal sudah d update",2,fitur sulapnya update,0
9066,"Tiktok sering error ..kadang tidak bisa di pakai,harus di uninstal dulu trus instal lagi ulang,hampir setiap hari copot pasang tiktok",1,tiktok error kadang pakaiharus uninstal trus instal ulanghampir copot pasang tiktok,0
9067,"Saya mendapati akun tiktok pribadi saya di tangguhkan atau di blokir, sehingga saya tidak bisa memasukinya. Saya rasa ini kesalahan, tidak ada pelanggaran yang saya lakukan dan sebelumnya tidak ada peringatan. Ini adalah kesalahan. Mohon mengaktifkan ulang akun saya. Saya sudah lama mnggunakan akun ini dan mengumpulkan pengikut sedikit demi sedikit hingga sekarang saya mendapatkan akun di blokir. Mohon mempertimbangkannya. Username:ayankkittybelly Konten saya:dance fashion style kegiatan sehari²",3,mendapati akun tiktok pribadi tangguhkan blokir memasukinya kesalahan pelanggaran lakukan peringatan kesalahan mohon mengaktifkan ulang akun mnggunakan akun mengumpulkan pengikut akun blokir mohon mempertimbangkannya usernameayankkittybelly konten sayadance fashion style kegiatan sehari,1
9068,"Tidak bisa dibuka terus, jadi saya harus uninstall lalu dowload lagi, dan kejadian itu berulang ulang. Saya tipe orang yang gak mau ribet, Tapi tik tok malah begini Gatau karena update atau apa, Tapi tolong di perbaiki agar bisa dibuka. Dan ngelag bgt kalo buka tik tok, kayak ngecrash gitu HP saya. Takut ada virusnya",1,dibuka uninstall dowload kejadian berulang ulang tipe orang ribet tik tok gatau update tolong perbaiki dibuka ngelag banget buka tik tok kayak ngecrash hp takut virusnya,0
9069,Sangat berguna untuk mencari uang dan menghibur diri,5,berguna mencari uang menghibur,2
9070,"Sebel banget apk tiktok selalu minta update ulang, baru berapa hari selalu pembaharuan",2,sebel banget aplikasi tiktok update ulang pembaharuan,0
9071,"Aplikasi yang sangat fundamental, sangat membantu, Terimakasih...",5,aplikasi fundamental membantu terimakasih,2
9072,kecewaaa sihh krna yg tadinya bisa dibuka 1minggu 1 kali skrng udah ga bisa lagiiii mana gada respon gmna2nya,1,kecewa sihh krna yg dibuka minggu kali skrng lagii gada respon gmnanya,0
9073,"Tiktok sekarang gaje , ga ada peringatan tiba2 keblokir, padahal selama ini pake tiktok enak bisa buat belanja di tiktok murah2 eh skrng tiba2 ke blokir.. Mau buat baru ga bisa lagi... Sumpah nyusahin orang aja...",1,tiktok gaje peringatan keblokir pake tiktok enak belanja tiktok murah eh skrng blokir sumpah nyusahin orang,0
9074,Punya saya bug kalau mau sampai instal lebih dari 10 kali,1,bug instal kali,0
9075,Tiktok kenapa sih..? Capek banget install - unstall Vt fyp saran muter² terus gk bisa kebukak. Parah banget!🤦🏻,1,tiktok sih capek banget install unstall vt fyp saran muter gk kebukak parah banget,0
9076,Sangat bagus sekali xocok juga buat bahan gabut,5,bagus xocok bahan gabut,2
9077,"Bisa g sih gausah limit ikuti org,aku moots malah banyak yg unfollow lagi susah btul kena limit trus😭",1,sih gausah limit ikuti orangsaya moot yg berhenti mengikuti susah btul kena limit trus,0
9078,"Tolong lah gw mau login ke akun baru ga bisa notifnya ""Akun anda kena benned sementara"" hey ini akun baru jing bukan akun lama yg udah kena bennd",1,tolong login akun notifikasinya akun kena benned hey akun jing akun yg kena bennd,0
9079,Kualitas kamera menjadi blur atau tidak jernih padahal sebelumnya kualitas HD bgus bnget tpi setelah di upgrade jadi blur,3,kualitas kamera blur jernih kualitas hd bgus bnget tpi upgrade blur,1
9080,Aplikasi tik tok nya saat ini ada yang kurang .seperti dulu aplikasinya bagus karna banyak film yg seru kalau mau diperbaiki tik tok nya film nya harus seru juga kalau tidak nau hapus aja tik tok dari play stor setuju apa tidak kalau tik tok dihapus klau gw setuju karna gk seru mending snac pideo,1,aplikasi tik tok nya aplikasinya bagus karna film yg seru diperbaiki tik tok nya film nya seru nau hapus tik tok play stor setuju tik tok dihapus klau setuju karna gk seru mending snac pideo,0
9081,"sekarang apk ini buruk sekali, sering nge-lag diem aja ga bs dibuka, tau² HP panas trs restart, hrs uninstal dlu br instal lg, bahkn utk uninstal aj bs makan waktu lama buffering trs ihh cape bgt, pusing bagi org yg buat kebutuhan jualan .. instal aj kn butuh kuota byk.",1,aplikasi buruk ngelag diem dibuka tau hp panas restart hr uninstal dlu br instal bahkn utk uninstal makan buffering ihh cape banget pusing orang yg kebutuhan jualan instal kn butuh kuota byk,0
9082,"tiktok updatean nya aneh, banyak ngebug nya",1,tiktok updatean nya aneh ngebug nya,0
9083,"Fitur sudah bagus pencarian juga sudah bagus tapi tolong ya admin yang buat iklan pas videonya dijalankan itu ada iklan seperti ini "" yang sayang ayah dan ibu like dan follow "" itu menggangu sekali setiap saya melihat video tolong yang bikin iklan yang saya sebutkan barusan itu yang iklan itu supaya like dan followersnya itu banyak banget jadi yang bikin iklan itu diblokir permanen aja akun yang bikin iklan yang saya sebutkan.",5,fitur bagus pencarian bagus tolong ya admin iklan pa videonya dijalankan iklan sayang ayah menyukai follow menggangu video tolong bikin iklan sebutkan barusan iklan menyukai followersnya banget bikin iklan diblokir permanen akun bikin iklan sebutkan,2
9084,Aplikasi ini bgs tpi knp ya kmra nya bersemut klo mau bikin video,5,aplikasi bgs tpi ya kmra nya bersemut bikin video,2
9085,Aplikasinya sudah bagus Tapi saya ada sedikit saran Sizenya dikurangin masa baru 1 jam reset Data tiktok tiba tiba sudah full lagi Bru 1 jam saya buka pas saya cek datanya sudah 1gb an. Bagi orang yg hpnya kurang bagus kurasa size itu terlalu besar,3,aplikasinya bagus saran sizenya dikurangin jam reset data tiktok full bru jam buka pa cek datanya gb an orang yg hpnya bagus kurasa size,1
9086,"Kenapa tiktok sekarang tidak bisa menyimpan video atau foto tanpa ada username ya? Sekarang kalo mau bikin video atau foto harus pake tiktok studio dulu di aplikasi yg berbeda! Itu sangat ribet, belum lagi kadang video nya ga kesimpen padahal udah di simpen!",2,tiktok menyimpan video foto username ya bikin video foto pake tiktok studio aplikasi yg berbeda ribet kadang video nya kesimpen simpen,0
9087,"Kok akhir akhir ini tik tok nya lemot nya kek patah"" gitu kalo ngeskrol padahal hp ku gx begitu ngelek"" tapi tik tok nya yg ngelek"" gitu tolong di perbaiki lagi sii",1,tik tok nya lemot nya kek patah ngeskrol hp ku gx ngelek tik tok nya yg ngelek tolong perbaiki sii,0
9088,"Aplikasi yg sangat membantu, untuk mendapat berbagai info dg cepat .",5,aplikasi yg membantu info dg cepat,2
9089,"Perbaiki notif di latar belakan, agar kami para conten creator bisa tau siapa yg memberi like diwaktu tidak membuka apknya, karna saya tanpa sadar di-spam like oleh orang tak dikenal yg mungkin benci kepada konten saya. Alhasil terlambat untuk sadar dan well viewer saya yg sebelumnya puluhan bahkan ratusan ribu sekarang turun drastis ke ratusan saja. Ini semua karna notif apk di atas waktu tidak buka apknya cmn bisa tau komen saja dan tidak ada notif like(menyukai vidio anda) tolong perbaiki🙏",1,perbaiki notifikasi latar belakan conten creator yg menyukai diwaktu membuka apknya karna sadar dispam menyukai orang dikenal yg benci konten alhasil terlambat sadar well viewer yg puluhan ratusan ribu turun drastis ratusan karna notifikasi aplikasi buka apknya cmn komen notifikasi menyukaimenyukai vidio tolong perbaiki,0
9090,"saya kasih bintang empat karena daftar putar nya ilang🗿 itu saja,tolong kembaliin☺️",4,kasih bintang daftar putar nya ilang sajatolong kembaliin,2
9091,Sebagai pengguna yang suka diskusi sangat terganggu sih dengan pembatasan karakter komentar di tiktok. Rasanya tidak sampai aja pesan yg ingin disampaikan jika Kata-kata harus terputus-putus. Semoga tiktok kedepannya memperhatikan hal ini.,3,pengguna suka diskusi terganggu sih pembatasan karakter komentar tiktok pesan yg katakata terputusputus semoga tiktok kedepannya memperhatikan,1
9092,Karna ini sangat membantu untuk mencari info resep makanan dan untuk melihat video kreatif seorang kreator tik tok aplikasi ini sangat bagus untuk di gunakan,5,karna membantu mencari info resep makanan video kreatif kreator tik tok aplikasi bagus,2
9093,aplikasi nya lemot padahal pakai wifi dan memory di hp jg masih lega,5,aplikasi nya lemot pakai wifi memory hp lega,2
9094,"apk nya bagus kok, banyak video menarik dari berbagai konten kreator, tapi yang kurang suka tuh ada beberapa fitur yg ada di orang lain di aku g ada, contoh fitur ngedit video nya slowmo Velocity buat trend eh malah g ada tolong dong ini knp ya? Padahal android ku 14 masa iya g bisa?",3,aplikasi nya bagus video menarik konten kreator suka fitur yg orang contoh fitur ngedit video nya slowmo velocity trend eh tolong ya android ku iya,1
9095,saya beri bintang 5 tapi saya sedikit kece wa sudah saya perbarui berkali² tapi ttp tidak ada tombol live dan tidak bisa buat pesan di tiktok shop,5,bintang kece whatsapp perbarui berkali ttp tombol live pesan tiktok shop,2
9096,Aplikasi nya makin hari makin susah di buka baru aja di update minta update lagi,1,aplikasi nya susah buka update update,0
9097,"Setelah update kenapa ketika ada yg mengirim pesan padaku notifnya gk muncul , padahal di pengaturan udah on ,parah aku jadi sering telat balas pesan😭😭😭",2,update yg mengirim pesan padaku notifikasinya gk muncul pengaturan on parah telat balas pesan,0
9098,"Pengaturan feed ngak guna ngak bisa di sesuai udah di atur tidak tertarik masih aja muncul konten yang sama ngak elas apa lagi konten kata kata ngak jelas konten iklan , Pesan saya tolol perbaiki tu konten feed nya",1,pengaturan umpan ngak ngak sesuai atur tertarik muncul konten ngak ela konten ngak konten iklan pesan tolol perbaiki tu konten umpan nya,0
9099,"tolong dong buat apk nya di perbaiki lagi masa saya udah 4 kali hapus tiktok cuma gara gara nge bug ga bisa di buka aneh banget, padahal penyimpanan nya banyak tapi kenapa ko suka Tiba tiba gabisa di buka, tolong dong di perbaiki terus, dulu juga tiktok ga gini aman aman aja kenapa sekarang gini",2,tolong aplikasi nya perbaiki kali hapus tiktok gara gara nge bug buka aneh banget penyimpanan nya ko suka gabisa buka tolong perbaiki tiktok gini aman aman gini,0
9100,"Lebih bagus Instagram ketimbang ini, baru satu video udha keluar dari aplikasinya. Padahal memori juga masih banyak, cache udah bersih, aplikasi udha versi terbaru, suck. Juga udah di uninstall masih tetep lag bgt, kualitas tiktok serendah ini?",1,bagus instagram ketimbang video udha aplikasinya memori cache bersih aplikasi udha versi terbaru suck uninstall tetep lag banget kualitas tiktok serendah,0
9101,"Aplikasi nya bagus bagus aja, tapi pas saya mau buka aplikasi kok gabisa ya? Ini hp saya yg nge bug atau aplikasi nya ada mslh? Tolong di perbaiki lagi🙏🙏",5,aplikasi nya bagus bagus pa buka aplikasi gabisa ya hp yg nge bug aplikasi nya tolong perbaiki,2
9102,"Makanya tik tok jangan kebanyakan digonta ganti jadi nya makin jelek,mana pas mau masuk susah bgt lagi,pas mau masuk keluar lagi masuk keluar lagi, tapi pas udah masuk malah HP nya mati,padahal hp gw sehat walafiat",1,tik tok kebanyakan digonta ganti nya jelekmana pa masuk susah banget lagipas masuk masuk pa masuk hp nya matipadahal hp sehat walafiat,0
9103,"Kenapa ini ketika lagi scroll tiba tiba malah force close ,padahal jaringan sudah aman,penyimpanan juga masih banyak.Tolong ini pihak tiktok gimana ini",3,scroll force close jaringan amanpenyimpanan banyaktolong tiktok gimana,1
9104,Gimana ya tiktok kok baru update kok ga bisa masuk ke aplikasinya mohon di perbaiki bug nya jika tidak ingin tergantikan dengan aplikasi lain mohon segera di perhatikan lagi ya tiktok karna sebagai pengguna agak terganggu Dengan bug ini masa mau main tiktok aplikasinya gak bisa di masuki terus agak susah Harus download ulang lagi Terus kalo mau download agak lama padahal jaringannya bagus mohon di perhatikan lagi 🙏🏻,1,gimana ya tiktok update masuk aplikasinya mohon perbaiki bug nya tergantikan aplikasi mohon perhatikan ya tiktok karna pengguna terganggu bug main tiktok aplikasinya masuki susah download ulang download jaringannya bagus mohon perhatikan,0
9105,Habis di update di buka loding tiktok ga kebuka sama sekali,1,habis update buka loding tiktok kebuka,0
9106,"Kurang memuaskan karena tidak terlalu banyak menambah pengikut baru,tidak sesuai dengan yg di janjikan,tidak ada pengaruh yg seknifikan utk akun saya,pada hal sya udah bayar,mohon solusinya",1,memuaskan menambah pengikut barutidak sesuai yg janjikantidak pengaruh yg seknifikan utk akun sayapada sya bayarmohon solusinya,0
9107,"Tiktok skrng knp toh,di update bukanya tambah bagus,ini kok malah tiap aku buka tiktok ilang mulu akunnya weh:(",1,tiktok skrng tohdi update bukanya bagusini buka tiktok ilang mulu akunnya weh,0
9108,Mohon tiktok nya di perbaikin lagi. dan tiktok nya tidak bisa di buka,2,mohon tiktok nya perbaikin tiktok nya buka,0
9109,"Berjalan dengan baik, udah brapa tahun ini, semoga semakin sukses dan berkembang,",5,berjalan brapa semoga sukses berkembang,2
9110,"Benerin lah bug nya suka kadang kadang ga bisa masuk ke tik tok padahal udah di pencet berkali kali, terus nge stuck di logo tik tok doang",3,benerin bug nya suka kadang kadang masuk tik tok pencet berkali kali nge stuck logo tik tok doang,1
9111,"Bagus sih, cuman skrg rekaman live giftnya gak muncul dgn tepat",5,bagus sih cuman rekaman live giftnya muncul,2
9112,"Buat development aplikasi ini tolong dong perbaikin aplikasi nya, masa ia perkara komen yang sifatnya kriminal dan ngata²in itu doang dihapus gilirin komen yang umbar keseksiannya gk dihapus sama TikTok, tolong lah balikan komen saya yang dulu dihapus padahal komennya saya tidak kriminaln juga. Tolong perhatikan nya yang lain juga komennya sama kaya saya malah dihapus sama pihak tiktok ini. terimakasih 🙏",2,development aplikasi tolong perbaikin aplikasi nya perkara komen sifatnya kriminal ngatain doang dihapus gilirin komen umbar keseksiannya gk dihapus tiktok tolong balikan komen dihapus komennya kriminaln tolong perhatikan nya komennya kaya dihapus tiktok terimakasih,0
9113,"Aplikasi nya sihh udah bagus, tapi baru aja scroll masa udah ada iklan+iklannya aplikasi judi, jadi males scroll tik tok",1,aplikasi nya sihh bagus scroll iklaniklannya aplikasi judi male scroll tik tok,0
9114,"Awalnya bagus dan menyenangkan namun gatau knp tbtb kena banned dipulihkan lagi gak bisa, bikin akun baru malah bnyak fitur yg di hilangkan. Semoga kembali ke tiktok dulu lagi",2,bagus menyenangkan gatau tbtb kena banned dipulihkan bikin akun bnyak fitur yg hilangkan semoga tiktok,0
9115,Kalo bosen nonton ini seru bangett Cuman tolong perbaiki beberapa bug soal nya terkadang gk bisa scroll tiba²,4,kalo bosen nonton seru bangett cuman tolong perbaiki bug nya terkadang gk scroll,2
9116,"Saya sangat senang bisa berpartisipasi di tiktok Karena dapat pengalaman Dan juga bisa menambah penghasilan . Buat pihak tiktok , naikin lagi dong cara mendapatkan Cuan yg lebih banyak ... 🙏🙏🙏🙏🙏",5,senang berpartisipasi tiktok pengalaman menambah penghasilan tiktok naikin cuan yg,2
9117,"Apa ini setelah saya update malah jadi keluar"" sendiri, layar hp saya jadi warna hitam",1,update layar hp warna hitam,0
