,content,score,clean_content,sentiment
6660,Saya cmn kasih bintang 1 ajha.. Soalx aplikasi ini sangat tdk baguss.. Masa pas sya download aplkasi... Dan pngen dignkn ehh.. Nggk bisaa.. Sembel sya..,1,cmn kasih bintang ajha soalx aplikasi baguss pa sya download aplkasi pngen dignkn ehh nggk bisaa sembel sya,0
6661,"Sia sia aja Aplikasi gak bisa di gunakan, paket terkuras😏",1,sia sia aplikasi paket terkuras,0
6662,"Seelah di update, fotonya gk bisa di impor. Nih gmn sih...",2,seelah update fotonya gk impor nih gimana sih,0
6663,"kenapa kalau di daftar kan tidak bisa,padahal alamat email nya dan password nya sudah benar?",1,daftar bisapadahal alamat email nya password nya,0
6664,"Kenapa setiap kali mau masuk aplikasi mental keluar mulu?!, padahal kemaren kemaren baik baik aja, bukanya makin bagus malah makin jelek ini aplikasi!",1,kali masuk aplikasi mental mulu kemaren kemaren bukanya bagus jelek aplikasi,0
6665,"Bagus sih, tapi sayanggggg lagi asik ngedit ehh keluar sendiri pas gua masuk lagi editan gua otomatis back to NORMAL!! Please fix it, to more star :))",4,bagus sih sayanggg asik ngedit ehh pa gua masuk editan gua otomatis back to normal please fix it to more star,2
6666,"Apk edit foto terbaik👍💯 yg paling saya recommended, tanpa apk ini, foto saya bakal burik.",5,apk mengedit foto terbaik yg recommended aplikasi foto burik,2
6667,gabisa diedit fotonya suruh upgrade terus,2,gabisa diedit fotonya suruh upgrade,0
6668,"jelek dah aplikasinya, login aja dipersulit, preset dah banyak ilang semua, pakyuu",1,jelek dah aplikasinya login dipersulit preset dah ilang pakyuu,0
6669,Lawak banget minta diupdate tapi ga ada tulisan update,1,lawak banget diupdate tulisan update,0
6670,Jelek bgt org udh login trs instal nya lama bgttt:( udh 100% malah ngulang lagi:( nyesel,1,jelek banget orang login instal nya bgt ngulang nyesel,0
6671,Apk ini benar² bagusss...poto kita bisa lebih bewarna dg apk ini suka bngettt pkoknya♡,5,apk baguspoto bewarna dg aplikasi suka bnget pkoknya,2
6672,Saya tidk suka ini aplikasi krna lama banget dowlodnya pdhl sinyal okh bagus tapi lama bngt aku kasih 4 bintang ya,4,tidk suka aplikasi krna banget dowlodnya sinyal okh bagus banget kasih bintang ya,2
6673,ga work nyesel bat udh download impor photo 1 ajah udh 3 jam gabisa gaguna bat nih aplikasi,1,work nyesel bat download impor foto ajah jam gabisa gaguna bat aplikasi,0
6674,Aplikasi kerren tapi buat hp a7 2016 saya jadi gak lancar saat play youtube,3,aplikasi kerren hp lancar play youtube,1
6675,Tiba tiba tdk bs di buka. Akhir nya uninstall dan install ulang lagi😓,1,buka nya uninstall install ulang,0
6676,Padahal sdh di update kok ttp msih gabisa yaa:((,1,sdh update ttp msih gabisa yaa,0
6677,Kenapa sekarang tdk bisa di buka di suruh update tapi so di update 😑😑 malesin di bikin le,4,buka suruh update so update malesin bikin le,2
6678,sangat menarik dan membantu dalam proses pengeditan foto,5,menarik membantu prose pengeditan foto,2
6679,"Banyak bug pas ngedit, gilirwn di save gk muncul di galery",1,bug pa ngedit gilirwn save gk muncul galery,0
6680,"Nice apk,kalo bisa tambah fitur buat nambah font hehe😁",5,nice aplikasikalau fitur nambah font hehe,2
6681,Tidak bisa mengauflod foto ke folder slalu gagal,1,mengauflod foto folder slalu gagal,0
6682,"Dah lama ga pake Lightroom giliran donlot lagi susah loginnya, harus berapa kali log in payah nih",1,dah pake lightroom giliran donlot susah loginnya kali log in payah,0
6683,Kenapa si potona pas d upload jadi burem😒 bagusan juga Lightroom yang dulu,2,si potona pa upload burem bagusan lightroom,0
6684,Kurang puas untuk pemakaian apk ini soalnya suka gk bisa k buka,2,puas pemakaian aplikasi suka gk buka,0
6685,Kenapa ini kok beberapa hari sekarang apknya tidak bisa menambahkan fotonya why?,2,apknya fotonya why,0
6686,"Sangat bagus dan menarik,saya juga suka sama fitur fitur nya",3,bagus menariksaya suka fitur fitur nya,1
6687,Buat yg suka ngedit foto fix aplksi ini cocok banget buat kalian kuy download 🥳,5,yg suka ngedit foto fix aplksi cocok banget kuy download,2
6688,Keren.dan elegan untuk gambar yg sederhana,5,kerendan elegan gambar yg sederhana,2
6689,Kenapa saya mau coba premium 1bulan bayar pake saldo google selalu ditolak ya ?? Hmmmm,2,coba premium bayar pake saldo google ditolak ya hmm,0
6690,"Woww mantap lah Apk ini, bagiku mantap lah fitur²nya,, recommended gaiss",5,woww mantap apk bagiku mantap fiturnya recommended gaiss,2
6691,"ko gabisa login y ssh amat loginnya apk macam apa ini_- diinstal gabisa login pke fb, google ttp aja gabisa bisa_-",2,,0
6692,Ini kenapa kok setelah di instan foto yang dulur pernah aku edit jadi nggak bisa kubuka??? Padahl kan susah ngeditnya.,1,instan foto dulur mengedit kubuka padahl susah ngeditnya,0
6693,Aplikasi ini membantu untuk memproses foto galaksi bimasakti kita dengan jelas.. tapi ribet :v,5,aplikasi membantu memproses foto galaksi bimasakti ribet,2
6694,Terimakasih apk bermanfaat dan banyak hal-hal baru di lightroom 2023 ini. Segera Download Sekarang juga!,5,terimakasih aplikasi bermanfaat halhal lightroom download,2
6695,Apk ini sangaaatttt bagusss membantu saya mengedit foto sesuai dengan yang diinginkan❤️❤️,5,apk sangaaatt bagus membantu mengedit foto sesuai,2
6696,Kenapa ya lr nya ga bisa login saya udah login berapa kali masih aja ga bisa!!?,1,ya lr nya login login kali,0
6697,"Saya kecewa dengan apk ini,lagi enak enak nya ngedit tiba tiba apk nya keluar sndr tolong di perbaiki🙏🏻",2,kecewa aplikasi inilagi enak enak nya ngedit aplikasi nya sndr tolong perbaiki,0
6698,Aplikasi yang di Buat oleh developer yang Berguna Untuk memperjelas Sebuah Tampilan Lumayan Bagus,3,aplikasi developer berguna memperjelas tampilan lumayan bagus,1
6699,Masa harus update ke premium terus bayar... Aneh,1,update premium bayar aneh,0
6700,Aplikasi tidak dapat digunakan. Tidak bisa login atau daftar ke akun,1,aplikasi login daftar akun,0
6701,Kenapa gagal login terus plis biasanya ga seribet ini tolong dong di perbaikin,3,gagal login plis seribet tolong perbaikin,1
6702,aku suka aplikasi ini,5,,2
6703,Aplikasiny sangat bagus dan hasil ny pun sangat cantik,5,,2
6704,gak bisa ngeekspor poto potonya buat di edit,1,ngeekspor poto potonya mengedit,0
6705,aplikasinya sederhana tapi fiturnya luar biasa,5,aplikasinya sederhana fiturnya,2
6706,gagal memuat versi pengembangan preset hilang terus,1,gagal memuat versi pengembangan preset hilang,0
6707,"Bagus bagusss bngget buat yg bisa pake,tapi ngk tau cara ngedit nya nihhh",1,bagus bagus bngget yg paketapi ngk ngedit nya nih,0
6708,kok error malah pas mau login atau daftar akun. mengecewakan..,1,error pa login daftar akun mengecewakan,0
6709,Baru mau coba install.. cuma mau tanya ini bisa buat android ga,1,coba install android,0
6710,Sangat memuaskan.. Fitur2 yg keren. Pokoknya cakep lah gitu...,4,memuaskan fitur yg keren pokoknya cakep,2
6711,tolong di mudah kan buat kreativitas ny saja di kasih free buat yg gak bisa di buka,5,tolong mudah kreativitas ny kasih free yg buka,2
6712,"Ga tau kenapa akhir² ini ga bisa ngeditdi lr,masukin foto ke lr pun g bisa",2,ga ngeditdi lrmasukin foto lr,0
6713,Knpa mau d apdet udh bisa tapi waktu akhir ga terinstal padahal memori g penuh,3,knpa apdet terinstal memori penuh,1
6714,Tidak bisa masuk tak seperti app linkroom yang dulu😂😂,1,masuk app linkroom,0
6715,Keren buat edit fotonya cmn sayang nggk bisa d tambahin taks nya,5,keren mengedit fotonya cmn sayang nggk tambahin taks nya,2
6716,"Best apalagi buat gambar yang gelap gulita, menjadi terang bercahaya 💜💜💜",5,best gambar gelap gulita terang bercahaya,2
6717,Bagus dan mengubah foto biasa menjadi luar bisa❤️❤️✨,5,bagus mengubah foto,2
6718,habis d donwolod stelah itu d instal dn d pake 1 kali tnggu 2 hari d buka kembali tdk bisa lagi sdh d tutup dn hrus d instal lgi apa in kesengajaan spya kami sebagai peminat sllu mendowlod?coba slesaikan masalah ini,1,habis donwolod stelah instal dn pake kali tnggu buka sdh tutup dn hrus instal lgi in kesengajaan spya peminat sllu mendowlodcoba slesaikan,0
6719,Kalau mau nyimpen pasti gagal terus padahal memori gak penuh,4,nyimpen gagal memori penuh,2
6720,Aku sangat kecewa karena aku sudah bonlot tapsudah disuruh pendaftaran masaukan imel padahal aku sudah tapi ditolah berkali kali,4,kecewa bonlot tapsudah disuruh pendaftaran masaukan imel ditolah berkali kali,2
6721,Update bukannya bagus malah gabisa dibuka,2,update bagus gabisa dibuka,0
6722,Hmm bintang 2 dulu aja kli yaa:)Aku udh download beberapa kali tapi gagal padahal udh 30% Sayang kuota dong:(,2,hmm bintang kli yaku download kali gagal sayang kuota,0
6723,sungguh memuaskan dan bagus untuk mengedit foto,5,sungguh memuaskan bagus mengedit foto,2
6724,Aplikasi bagus yang mempermudah untuk mengedit foto dan video,5,aplikasi bagus mempermudah mengedit foto video,2
6725,Ini gimana sih gw setiap mau ngedit foto pasti di suruh upgrade 🖕🏻,1,gimana sih ngedit foto suruh upgrade,0
6726,"Proses fitur blur nya sangat lama sekali, payah",1,prose fitur blur nya payah,0
6727,Aplikasi nya bagus...tapi sayang poto nya ga bisa di imfor..😑,3,,1
6728,Bagus apknya caman sering gagal kalau mau tambah foto untuk diedit,3,bagus apknya caman gagal foto diedit,1
6729,"Aplikasi nya baguss,, bisa untuk mengubah warna daun",5,aplikasi nya baguss mengubah warna daun,2
6730,"apk makin ribet masuknya susah, uninstall aja ga guna",1,aplikasi ribet masuknya susah uninstall,0
6731,Warna preset yg saya import ke aplikasi tidak bisa berubah,1,warna preset yg import aplikasi berubah,0
6732,"Sangat,sangat bagus dan memuaskan,serta menyenagkan bisa menggunakan app ini✨✨✨",5,sangatsangat bagus memuaskanserta menyenagkan app,2
6733,Yahhh.. Knp mau log in error semua. Dulu ngga begini..,1,yah knp log in error ngga,0
6734,Sangat bagus dalam mengedit Foto yang profesional,5,bagus mengedit foto profesional,2
6735,Sekarang sering error klo mau up foto di lightroom:(,2,error up foto lightroom,0
6736,"Update gagal terus, jd semua setingan HILANG",1,update gagal jd setingan hilang,0
6737,sangat mengasah otak untuk membuat tone yg lebih memuaskan🔥,5,mengasah otak tone yg memuaskan,2
6738,lebih bagus lagi di apk nya ditambahin tutorialnya🤘,4,bagus aplikasi nya ditambahin tutorialnya,2
6739,"Lightroom eman mantul, auto edit jadi saleb:) Thankkk lightroom",5,,2
6740,aplikasi yang aku suka dapat mengedit foto tambah lebih keren,5,aplikasi suka mengedit foto keren,2
6741,Semua poto hilang dan hilang setelah di update,1,poto hilang hilang update,0
6742,"tidak serupa dg contoh,, malahan saya d suruh bayar untuk meng updat nya",1,dg contoh suruh bayar meng updat nya,0
6743,Coba tolong diperbaiki dung photo yang sudah edit berapa jam kemudian bisa ilang gitu + presetnya ilang tolong diperbaiki gambangan itu,1,coba tolong diperbaiki dung foto mengedit jam ilang presetnya ilang tolong diperbaiki gambangan,0
6744,"Loh kenapa gak bisa di download, sinyal lancar lancar ajah.. 🤧",1,loh download sinyal lancar lancar ajah,0
6745,Bagus apk nya tapi sangang aku gak bisa edit taoi bagus ko😊👏👏👍👍,5,,2
6746,Bagus banget buat nyerahin foto dan membuat foto lebih indah,5,bagus banget nyerahin foto foto indah,2
6747,Aplikasi ini sangat bagus dan fiturnya juga gampang di mengerti,4,aplikasi bagus fiturnya gampang mengerti,2
6748,"Kenapa aku kasi bintang 1? Iya aku kasi 1 karna kenapa pas mau aku update tu eror trsa kaya ngulang2 gitu turus padahal udh smpe 100 tapi ntr ngulang lagi suruh download lagi gitu mulu,- Tolong bantunnya:)",1,kasi bintang iya kasi karna pa update tu eror trsa kaya ngulang turus smpe ntr ngulang suruh download mulu tolong bantunnya,0
6749,Aplikasi editor yg pling bagus yg sy temukn❤ Smoga kdepannya ada perkmbbngn lgi🕊☻,5,aplikasi editor yg pling bagus yg temukn smoga kdepannya perkmbbngn lgi,2
6750,Aplikasi ini sangat membantu untuk saya memberi filter secara spesifik utk photographer seperti saya.,5,aplikasi membantu filter spesifik utk photographer,2
6751,untuk pemula memang sulit tapi kalo terus di coba pasti bisa i like it,3,pemula sulit coba like it,1
6752,Aplikasi.ini sangat membantu saya membuat foto2saya jadi lebih menarik dan bagus,5,aplikasiini membantu fotosaya menarik bagus,2
6753,Di upgrade malah gak bisa edit foto yang hasil di Ig dihh,1,upgrade mengedit foto hasil ig dihh,0
6754,"sangat bagus aplikasinya,tapi untuk menyimpannya terlalu lama prosesnya",5,bagus aplikasinyatapi menyimpannya prosesnya,2
6755,"Saya kasi bintang satu, soalnya saya udah beberapa kali logging di apk ini tapi gak bisa",1,kasi bintang kali logging aplikasi,0
6756,tolong di perbaiki pas mau login nya😊,4,tolong perbaiki pa login nya,2
6757,"bagus, bisa bikin foto lebih keren dan mudah digunakan.",3,bagus bikin foto keren mudah,1
6758,Susah banget untuk login gak bisa di pake jdinya aplikasi ini,1,susah banget login pake jdinya aplikasi,0
6759,Gajelas banget lama lama aplikasinya tolong diperbaiki!,1,gajelas banget aplikasinya tolong diperbaiki,0
6760,"Anjir lah, dear adobe knp sekarang lightroom harus premium ga kya dulu gratis.",1,anjir dear adobe lightroom premium kya gratis,0
6761,Apk yg sangat Bagus dan sangat membantuh produk yg kentang bisa menjadi goodlooking🤣,5,apk yg bagus membantuh produk yg kentang goodlooking,2
6762,Kenapa kalau mau menambahkan foto gagal terus padahal sudah saya update,1,foto gagal update,0
6763,"Sangat membatu, untuk saya yg di dunia photography",5,membatu yg dunia photography,2
6764,aplikasi anjing gk bisa d buka...udah berkali2 d update gk bisa truss,1,aplikasi anjing gk bukasudah berkali update gk truss,0
6765,Dulu ga bayar si sekarang kenapa harus bayar siii :( kan jdi bingung udh bgus kyak yg dlu eh mlah bayar :(((,1,bayar si bayar si jdi bingung bgus kyak yg dlu eh mlah bayar,0
6766,"Kenapa ga bisa login, ada kesalahan SSL saat autentikasi katanya",1,login kesalahan ssl autentikasi,0
6767,keren pokoknya,5,,2
6768,Setelah di update foto sama preset ilang semua,5,update foto preset ilang,2
6769,"Kek mana ini gak bisa kebuka di suruh update,pas mau di update nda bisa",1,kek kebuka suruh updatepas update nda,0
6770,Kenapa setiap gua masang preset suka gak bisa di buka ya Padahal udah gua extrak dulu,1,gua masang preset suka buka ya gua extrak,0
6771,Aplikasi tai gak bisa login pakek gmail... Berulang ulang tetep aja apk GAK GUNA ngabisin kuota gw aja,1,aplikasi tai login pakek gmail berulang ulang tetep aplikasi gak ngabisin kuota,0
6772,Saya kecewa terhadap update'an terbaru ini!! Saya tidak bisa lagi mengimpor foto saya untuk di edit di aplikasi Adobe Lightroom ini. Saya mohon lebih perbagus lagi,1,kecewa updatean terbaru mengimpor foto mengedit aplikasi adobe lightroom mohon perbagus,0
6773,Cara untuk berhenti berlangganan di android kak soalnya mau pindah ke macbook,1,berhenti berlangganan android kak pindah macbook,0
6774,Cocok banget buat yang suka edit edit foto atau video Ini recomennded banget sih,5,cocok banget suka mengedit mengedit foto video recomennded banget sih,2
6775,"Bikin kesel aja, download ulang2 tpi gk bisa ke download pdahal udh hpus aplikasi kecewaa",1,bikin kesel download ulang tpi gk download pdahal hpus aplikasi kecewaa,0
6776,Cuma satu kesalahan Yaitu soal login nya kok susah amat sih nggak kayak apl lainnya,2,kesalahan login nya susah sih kayak apl,0
6777,"Sangat membantu memperbaiki gambar yang kurang bagus, mantap.",5,membantu memperbaiki gambar bagus mantap,2
6778,apk nya bagus bangeddd cocok buat kalian yang suka edit foto!!!,5,aplikasi nya bagus banged cocok suka mengedit foto,2
6779,Baguss cuman fitur aja kurang dan kurang memuaskan,4,baguss cuman fitur memuaskan,2
6780,Apk nya nggak bisa dibuka gimana ya tolong diperbaiki,1,apk nya dibuka gimana ya tolong diperbaiki,0
6781,Ini sih best bgt buat yang suka poto...mau tambaj bagus bisa bgttt,4,sih best banget suka potomau tambaj bagus bgt,2
6782,"semoga preset yang sudah di simpan di akun, masi nyangkut saat kita pindah device dg akun yang sama.",5,semoga preset simpan akun masi nyangkut pindah device dg akun,2
6783,3x download gak bisa!!! padahal ruang penyimpanan masih 2 gb lebih,2,download ruang penyimpanan gb,0
6784,aplikasinya ga bisa di buka padahal udah di install ulang,1,aplikasinya buka install ulang,0
6785,"Saya kasi bintang 3 tapi apk ligroom harus jadi ,dan saya tidak menginstal ulang apk ini",3,kasi bintang aplikasi ligroom menginstal ulang aplikasi,1
6786,Saya sangat tertari dengan apk ini.....pokonya sangat2 menyenangkan terimakasih😊😁✨,5,tertari aplikasi inipokonya menyenangkan terimakasih,2
6787,Aplikasi ini bagus untuk pengeditan foto dan sangat mudah menggunakannya,4,aplikasi bagus pengeditan foto mudah menggunakannya,2
6788,"Gmna sih kok aku mau ngedit kagak bisa, trus udad ku preset filter ny tpi gc k simpen gmna sih",2,gmna sih ngedit kagak trus udad ku preset filter ny tpi gc simpen gmna sih,0
6789,Oppo a37 ga bisa. Pdhal kmrin lancar. Kenapa ya. Padahal udah upgrade jga,2,oppo pdhal kmrin lancar ya upgrade jga,0
6790,Kenapa yah akhir2 ini foto tidak bisa ditampilkan ? Mohon diperbaiki,1,yah foto ditampilkan mohon diperbaiki,0
6791,"Aplikasi gak guna, loading lama, semuanya makin susah pakai aplikasi ini",1,aplikasi loading susah pakai aplikasi,0
6792,"load gambar sangaaaat lama, tolong di perbaiki.",1,load gambar sangaat tolong perbaiki,0
6793,Bagus banget tapi kenapa sekarang jadi buat edit gabisa ya kenapa ya kira kira?,4,bagus banget mengedit gabisa ya ya,2
6794,No komen banyak dehh pokoknya lightroom bagus banget gak nyesel aku downloadnya😍,5,no komen dehh pokoknya lightroom bagus banget nyesel downloadnya,2
